a walk to remember makes me want to grab a box of tissues and big blankets and bawl my eyes out	negative
my guilty pleasure is family fortunes	negative
she decided to push the cart fast and giggle at my trying to run to get it	negative
i have an extra big pillow in bed so i can spoon it	negative
upset that say bye to me last night know you leaving	negative
tomorrow school	negative
the thought of uni tomorrow makes me want to cry especially as ill now	negative
reading final tweets makes me very very	negative
line at walmart line at club line at church	negative
need long cuddles	negative
i always have that	negative
my sisters are never fuckin home no more	negative
that one text that instantly breaks your heart	negative
all my friends are going back to school already	negative
though my sandwich looks good i sure wish i was at home so i could be drinking a dos x with a plate full of shrimp and steak	negative
actually looking forward to the cinema on wednesday already	negative
its monday tomorrow	negative
great club paltry excuses genuinely disappointed that liverpool once so great has lowered itself to this lfcindefensible	negative
i miss him	negative
walk to remember	negative
what i was maybe thinking she gave herself to the lord	negative
i tell if that was a dream or if that was real	negative
made a college lifts chart because im that awesome organise	negative
gonna miss my niggas in off season	negative
it said on my phone new interactions on twitter then i check and nothing hopesupfornothing	negative
bet of these puck sluts know the difference from a slash to a spear	negative
my bestfriend really my bestfriend anymore	negative
every time people reminds me of one direction are coming too denmark i feel so sad because i got	negative
not at hot as you use to be	negative
i agree katie lie	negative
i miss you already baby	negative
love it when rape apologists struggle and back pedal to justify their position	negative
